gift_id,donor_id,first_name,last_name,email,phone,constituent_type,class_year,capacity_tier,city,state,gift_date,gift_amount,fund_designation
G200174,CA101177,Dennis,Romero,dennis.romero504@gmail.com,572.670.2896x6605,Alumni,2015,Medium,New Christopher,AS,2023-01-05,335.82,Annual Fund
G200175,CA101733,Sarah,Vega,sarah.vega943@yahoo.com,232-573-5514x97249,Alumni,1983,Low,East John,NJ,2026-02-21,182.66,Annual Fund
G200176,CA100567,Lisa,Wilkins,lisa.wilkins178@hotmail.com,452-896-3863x96096,Alumni,2003,Low,South Rebecca,NC,2023-05-08,69.01,Annual Fund
G200177,CA100929,Aaron,Cooper,aaron.cooper349@yahoo.com,+1-412-899-6508x26958,Alumni,1975,Low,Claytonside,MS,2024-12-02,97.25,Capital Campaign
G200178,CA101696,Lori,Nichols,lori.nichols214@hotmail.com,401.945.5703x934,Alumni,2014,Medium,Lake Amberfurt,MO,2025-10-09,325.31,Athletics
G200179,CA100410,Diane,Rivera,diane.rivera117@gmail.com,+1-897-359-2304x5018,Alumni,1989,Medium,Scottbury,WI,"July 04, 2026",775.01,Scholarship Fund
G200180,CA100631,Justin,Johnson,justin.johnson688@hotmail.com,(456)257-4902x504,Friend,,High,New Jasonmouth,NY,2025-07-11,6555.81,Annual Fund
G200181,CA100471,Carrie,Franklin,carrie.franklin507@yahoo.com,,Faculty/Staff,,Low,Harrisfurt,CA,01/07/2024,106.69,Scholarship Fund
G200182,CA101797,Jennifer,Hatfield,jennifer.hatfield976@gmail.com,270.907.1580,Parent,,Low,West Dianaside,MT,"August 07, 2024",165.77,Endowment
G200183,CA100100,Rachel,Morgan,rachel.morgan849@hotmail.com,2019094396,Parent,,Low,Dawnport,NJ,18-Aug-2024,83.43,Annual Fund
G200184,CA101184,Julie,Nixon,julie.nixon697@gmail.com,001-233-364-7704x1309,Alumni,2021,Low,Jameschester,AK,2023-03-04,112.09,Endowment
G200185,CA100648,Katie,Brown,katie.brown597@gmail.com,535.583.2863x42556,Parent,,Medium,North Meganhaven,CT,2025-05-04,361.18,Athletics
G200186,CA100033,Anthony,Wright,anthony.wright949@gmail.com,+1-323-427-1937x452,Alumni,1988,Medium,Danieltown,ME,2024-03-26,196.36,Capital Campaign
G200187,CA100469,Jennifer,Clark,,298.777.5153x66377,Friend,,High,New Morgan,ME,2024-01-14,3954.13,Athletics
G200188,CA100363,Christine,Martin,christine.martin543@hotmail.com,722-422-3105x9274,Alumni,2007,Low,New Jasmine,TN,2026-05-24,95.92,Annual Fund
G200189,CA101774,Jeffrey,Little,jeffrey.little70@yahoo.com,001-757-535-6232x77004,Parent,,Low,Alyssashire,NJ,2023-05-19,120.43,Scholarship Fund
G200190,CA101519,Tracy,Rodriguez,tracy.rodriguez112@hotmail.com,(556)758-1898x10617,Friend,,Medium,Hensleyville,MT,2023-02-10,1054.94,Annual Fund
G200191,CA101280,Sarah,Lowe,sarah.lowe782@gmail.com,439.892.8919x8271,Alumni,2001,Low,Tammyborough,WI,2022-08-28,45.33,Athletics
G200192,CA101505,Lindsay,Sanchez,lindsay.sanchez11@yahoo.com,+1-790-834-5029,Alumni,1981,Low,Juarezton,IA,2025-06-10,48.21,
G200193,CA100188,Thomas,Wilson,thomas.wilson152_at_yahoo.com,674.918.6256x5270,Friend,,Low,Bakerview,OK,2025-02-06,83.63,Unrestricted
G200194,CA101657,Gloria,Evans,gloria.evans252@yahoo.com,(241)919-9255x1253,Alumni,2011,Low,New Christopherbury,GU,2023-12-09,106.75,Endowment
G200195,CA101368,Jeffery,Taylor,jeffery.taylor66@yahoo.com,437.983.1597x5729,Friend,,Low,North William,OH,2025-09-12,128.42,Scholarship Fund
G200196,CA100292,Sara,Smith,sara.smith409@gmail.com,245.676.2055x54384,Alumni,1972,High,Zamoratown,OH,10/05/2024,2081.64,Unrestricted
G200197,CA100378,Derek,Farmer,derek.farmer237_at_hotmail.com,580-815-7164x7947,Organization,,Medium,Tracichester,ID,2025-02-01,566.11,Unrestricted
G200198,CA100546,Thomas,Anderson,thomas.anderson84@gmail.com,5555247286,Parent,,Low,North Julie,DE,"March 16, 2026",116.37,Endowment
G200199,CA101637,Brandon,Miller,brandon.miller889@yahoo.com,979-223-2671x48581,Alumni,1984,Low,West Bradleyville,OK,2023-07-09,81.16,Endowment
G200200,CA100331,Michaela,Smith,michaela.smith847@gmail.com,,Parent,,Low,New Joanne,TN,2024-06-04,82.3,Unrestricted
G200201,CA100928,David,Gallagher,david.gallagher473@gmail.com,+1-572-434-8389x3595,Parent,,Low,Port Loriport,GU,2024-01-24,113.2,Unrestricted
G200202,CA100381,Joshua,REEVES,joshua.reeves740@hotmail.com,001-646-457-9678,Faculty/Staff,,Medium,Rodriguezview,NM,2025-07-29,109.39,Annual Fund
G200203,CA101063,Kara,Vaughn,kara.vaughn435@yahoo.com,(916)588-0053,Alumni,1990,Medium,New Tiffanyberg,NY,2022-08-22,131.7,Scholarship Fund
G200204,CA101699,Jodi,Hunt,jodi.hunt410@hotmail.com,001-338-246-9908x67233,Alumni,1999,Medium,Elizabethhaven,DE,2024-06-11,165.61,Capital Campaign
G200205,CA101775,Jeffery,David,jeffery.david626@yahoo.com,622.285.7042,Alumni,2013,Low,West Matthew,LA,2022-08-04,91.0,Endowment
G200206,CA100310,Timothy,Wells,timothy.wells429@gmail.com,+1-727-227-8576x0849,Alumni,2014,Medium,New Gina,AS,2025-06-26,463.07,Scholarship Fund
G200207,CA100341,Lisa,Olson,lisa.olson875@hotmail.com,+1-755-346-0158,Friend,,Medium,Hodgesport,SD,2026-01-20,349.47,Scholarship Fund
G200208,CA100311,Sabrina,Flynn,sabrina.flynn754@gmail.com,(840)456-8299,Alumni,1982,Medium,Port Kimberlyport,VT,2023-08-19,1029.12,Capital Campaign
G200209,CA100862,Cody,Obrien,cody.obrien424@hotmail.com,506-652-7758x4466,Faculty/Staff,,Low,Jasonmouth,FL,2026-09-21,169.84,Endowment
G200210,CA101502,Rebecca,Choi,rebecca.choi965@gmail.com,532.481.6291x087,Alumni,2012,Low,North Brittney,IA,05/25/2023,47.41,Scholarship Fund
G200211,CA100858,Robert,Good,robert.good701@yahoo.com,(614)537-7693x663,Parent,,Low,West Erik,MD,2022-11-22,80.17,Athletics
G200212,CA101486,Oscar,Patterson,oscar.patterson215@hotmail.com,,Parent,,Low,Gomezhaven,ID,2024-05-01,52.64,Annual Fund
G200213,CA101580,Matthew,Miller,matthew.miller547@yahoo.com,,Alumni,2007,Low,North Sharon,MD,2024-03-03,110.88,Unrestricted
G200214,CA100144,Donna,Espinoza,donna.espinoza877@yahoo.com,279-779-6886,Alumni,2013,Principal,North Kaylastad,GA,2024-11-19,67710.24,Endowment
G200215,CA101553,James,Rhodes,james.rhodes627@yahoo.com,,Alumni,1995,Medium,Riggstown,VI,08/07/2026,257.08,Unrestricted
G200216,CA101740,Bryan,Wallace,bryan.wallace7@yahoo.com,+1-206-217-9067x01512,Alumni,2008,Low,New Melinda,KS,2024-11-10,214.06,Annual Fund
G200217,CA101482,Allen,Thomas,allen.thomas576@gmail.com,2119250186,Friend,,High,Georgetown,MO,2023-11-27,3831.32,
G200218,CA100994,Lynn,Baker,lynn.baker896@yahoo.com,,Parent,,High,North Jason,AR,2026-03-25,1616.93,Endowment
G200219,CA101158,Joseph,Day,joseph.day403@hotmail.com,495.685.5852,Alumni,2018,Medium,Lake Meagan,DC,2024-08-22,309.29,Annual Fund
G200220,CA100201,Edward,Cannon,edward.cannon411_at_gmail.com,,Alumni,1986,High,Guerreroberg,VA,2024-07-08,3304.05,Endowment
G200221,CA100806,Donald,Bryant,donald.bryant852@gmail.com,607-620-1137,Parent,,Medium,Lake Annaland,VA,"December 18, 2024",509.8,Unrestricted
G200222,CA100816,Christine,Gillespie,christine.gillespie273@hotmail.com,,Alumni,1995,Medium,Lake Traviston,NM,04/01/2026,959.86,Scholarship Fund
G200223,CA100673,Deborah,Garcia,,927-582-0797x9966,Alumni,2016,Medium,Jennifermouth,NJ,2023-12-02,1270.17,Endowment
G200224,CA100509,Cynthia,Wallace,cynthia.wallace940@gmail.com,911-617-8309,Faculty/Staff,,Low,Port Brittanyfurt,NJ,"June 01, 2026",37.12,Athletics
G200225,CA101143,Tara,Barnes,tara.barnes261@hotmail.com,+1-838-445-7202x6656,Parent,,Low,Baileyville,DC,2024-09-29,150.37,Scholarship Fund
G200226,CA100683,Jessica,Schmidt,jessica.schmidt186@yahoo.com,621.781.2276,Alumni,1988,Medium,Barkerbury,PW,2023-10-10,289.94,Athletics
G200227,CA101309,Andrew,Clark,,(220)438-5886x4078,Friend,,Low,Morrismouth,CO,2024-08-22,72.74,Endowment
G200228,CA100896,Shannon,Montgomery,shannon.montgomery625@gmail.com,835-246-2127,Faculty/Staff,,Medium,West Austin,HI,2025-10-04,810.85,Unrestricted
G200229,CA101549,Steven,Patterson,steven.patterson176@hotmail.com,(926)636-7850x89897,Alumni,1995,Medium,Burchstad,RI,2022-12-03,434.86,Annual Fund
G200230,CA101358,Lisa,Joyce,lisa.joyce24@hotmail.com,241-976-7553x98188,Alumni,2003,Medium,South Willie,MI,26-Jun-2025,353.1,Scholarship Fund
G200231,CA101507,Gerald,Williams,gerald.williams732@yahoo.com,433-446-0184,Alumni,1982,Low,North Jimmyside,GA,10/04/2023,59.67,Annual Fund
G200232,CA100560,Jennifer,Savage,jennifer.savage421@hotmail.com,542.701.6542,Parent,,Low,Olsonside,UT,12/18/2024,111.52,Scholarship Fund
G200233,CA100042,Susan,Garcia,susan.garcia469@gmail.com,+1-934-612-3281x2067,Alumni,2016,High,East Keithport,UT,2025-08-13,6842.45,Unrestricted
G200234,CA101062,Michael,Lozano,michael.lozano910@gmail.com,797.705.9161x18638,Faculty/Staff,,High,Lake Briannamouth,OK,2024-08-31,3868.49,Endowment
G200235,CA101641,Eric,ANDERSON,eric.anderson826@hotmail.com,988-531-2497,Alumni,1987,Principal,Ericksonmouth,NJ,2023-10-24,21692.79,Athletics
G200236,CA100658,Jacqueline,Gonzalez,jacqueline.gonzalez77@gmail.com,+1-375-710-9792,Friend,,Low,West Courtney,ID,2025-05-05,56.25,Unrestricted
G200237,CA101237,Adam,Kramer,adamkramer72@hotmailcom,792.573.9615x97640,Alumni,1995,High,Robertton,WA,2025-08-08,1805.22,Scholarship Fund
G200238,CA100108,Thomas,Coffey,thomas.coffey436@hotmail.com,001-430-597-2896,Organization,,Low,New Stacyville,ID,2022-11-10,84.72,Scholarship Fund
G200239,CA101331,Sarah,Huang,sarah.huang45@yahoo.com,(799)424-2773x9238,Alumni,2001,Medium,East Johnburgh,AK,2023-04-29,200.72,Athletics
G200240,CA101166,Jesus,Velazquez,,621-918-9684x42464,Faculty/Staff,,Low,Samuelside,PW,2024-09-19,69.98,Capital Campaign
G200241,CA100623,Shawn,Wilson,shawn.wilson98@yahoo.com,8449964104,Parent,,Medium,Port Patrickmouth,AZ,2024-10-11,268.94,Unrestricted
G200242,CA101766,Kristin,Mendoza,kristin.mendoza293@gmail.com,(256)811-5686x22307,Alumni,2013,Medium,Christinahaven,AK,2022-11-23,566.95,Unrestricted
G200243,CA100398,Jonathan,Davis,jonathan.davis729@gmail.com,832-375-6041x7765,Organization,,Medium,Lake Jose,CA,2023-07-03,210.84,Annual Fund
G200244,CA100244,Zachary,Sullivan,zachary.sullivan928@hotmail.com,+1-404-413-7977x2369,Alumni,1992,Principal,Garymouth,NH,2026-06-05,28145.64,Capital Campaign
G200245,CA100971,  Krystal ,Roy,krystal.roy9@hotmail.com,920.704.8797,Alumni,,Medium,Lake Jody,VT,2024-06-27,228.93,Capital Campaign
G200246,CA100377,Teresa,Garcia,teresa.garcia838@gmail.com,875.392.7125x66383,Alumni,1988,Medium,Davidville,NC,2026-02-15,296.37,Athletics
G200247,CA101241,Daniel,Adams,daniel.adams287@hotmail.com,(498)430-5216x9039,Friend,,Medium,East Julieshire,WY,2023-01-12,145.39,
G200248,CA100627,John,Delgado,john.delgado413@hotmail.com,2149954277,Alumni,2013,Low,South Benjaminstad,NJ,2023-07-22,132.48,Capital Campaign
G200249,CA100707,Connie,Rodriguez,connie.rodriguez588@gmail.com,705.487.7221x6417,Alumni,2022,Low,Port Daniel,IN,2024-12-19,56.08,Scholarship Fund
G200250,CA100911,Jason,Collins,jason.collins147@yahoo.com,670-264-6255,Alumni,2003,Principal,South Kristina,VA,03/30/2024,124148.16,Annual Fund
G200251,CA101061,Caitlin,Smith,caitlin.smith360@yahoo.com,815-423-8023,Parent,,Low,Lake Lauraburgh,CA,2023-05-14,65.57,Athletics
G200252,CA101122,Amanda,Knapp,amanda.knapp509@gmail.com,+1-872-658-1225x90956,Faculty/Staff,,Low,Robinberg,IA,01-Apr-2025,54.9,Capital Campaign
G200253,CA100983,Natalie,Welch,natalie.welch401@gmail.com,840.930.1095,Parent,,Low,Richardsonport,RI,2025-05-30,272.23,Endowment
G200254,CA101177,Dennis,Romero,dennis.romero504@gmail.com,572.670.2896x6605,Alumni,2015,Medium,New Christopher,AS,2026-02-07,623.36,Athletics
G200255,CA100599,Sara,Murray,sara.murray138@gmail.com,(861)828-7585x7567,Alumni,2010,Low,Johnsonside,AK,2022-12-16,174.9,Capital Campaign
G200256,CA101248,Susan,Richard,susan.richard460@hotmail.com,6226154390,Faculty/Staff,,Low,New Jeffreyburgh,MI,2024-02-09,74.45,Endowment
G200257,CA100385,Troy,Arellano,troy.arellano83@hotmail.com,,Friend,,Medium,Katieport,MD,2025-09-12,783.46,Endowment
G200258,CA100057,Tammy,Phillips,tammy.phillips482@yahoo.com,871-223-6851,Alumni,2008,Low,Amandamouth,MN,2025-07-06,51.56,Endowment
G200259,CA101073,Mary,Davis,mary.davis710@gmail.com,236-925-8542x188,Alumni,2016,Low,Lake Cindychester,FL,"September 30, 2022",165.63,Annual Fund
G200260,CA100453,Brian,Bishop,brian.bishop548@yahoo.com,810-580-4661,Alumni,2009,Low,South Patrickchester,FM,2023-08-28,109.57,
G200261,CA100421,Briana,Cohen,briana.cohen26@hotmail.com,,Faculty/Staff,,Medium,Andersonport,VA,10/11/2023,326.46,Capital Campaign
G200262,CA101369,Kim,Clark,kim.clark583@gmail.com,(591)458-5423,Parent,,Medium,Christopherstad,CA,03/26/2024,765.61,Endowment
G200263,CA101413,Michael,Green,michael.green513@gmail.com,600.214.4130x6862,Alumni,,Medium,Stricklandville,FM,2025-03-26,180.61,Annual Fund
G200264,CA101425,Julian,Lopez,julian.lopez767@hotmail.com,,Alumni,2010,Medium,West Grant,ME,2022-11-22,553.16,Annual Fund
G200265,CA100136,Erica,Fernandez,erica.fernandez727@yahoo.com,,Friend,,Medium,Port Vanessa,VA,2023-12-08,248.5,Endowment
G200266,CA101098,Shawn,Johnson,shawn.johnson377@hotmail.com,831.226.7731x9227,Alumni,1990,Medium,Haleyshire,NC,2023-03-02,88.12,Scholarship Fund
G200267,CA101019,Sarah,Rollins,sarah.rollins627@yahoo.com,001-489-279-1776x33427,Alumni,1991,Medium,Port Marissa,ND,2025-03-07,212.88,Scholarship Fund
G200268,CA100171,Ryan,Brandt,ryan.brandt932@gmail.com,,Alumni,2019,Medium,Josemouth,AS,2025-12-12,1629.33,Endowment
G200269,CA100084,Tracey,Murray,tracey.murray772@yahoo.com,001-368-386-2392x40758,Alumni,2024,Low,Christopherburgh,KY,2023-09-04,119.28,Annual Fund
G200270,CA100699,Brooke,Juarez,brooke.juarez466@gmail.com,640.435.9544x29477,Alumni,2009,Medium,East Catherine,PR,2025-02-01,661.09,Endowment
G200271,CA100597,Susan,Castro,susan.castro711@gmail.com,001-542-836-9143x075,Alumni,1999,Principal,Rossville,MH,2024-05-18,36677.19,Capital Campaign
G200272,CA101727,Randy,SANCHEZ,randy.sanchez499@hotmail.com,,Friend,,Low,Lake Adambury,NM,2023-04-20,56.68,Athletics
G200273,CA100839,Ricky,Wallace,ricky.wallace688@gmail.com,001-269-960-8437x6855,Alumni,1981,Low,Masseyborough,MN,2026-07-22,91.45,Athletics
G200274,CA101401,Jeffery,Walker,jeffery.walker868@gmail.com,,Parent,,Low,North Stephanieville,GA,2024-09-01,62.23,Annual Fund
G200275,CA100072,Michael,Rodriguez,michael.rodriguez26_at_hotmail.com,+1-497-684-0369x00343,Organization,,Medium,Marktown,NM,2025-03-02,433.0,Endowment
G200276,CA100792,Carrie,Macdonald,carrie.macdonald795@hotmail.com,217-763-4250x733,Organization,,Low,Malloryfort,OH,2025-12-06,75.84,Endowment
G200277,CA100313,Vincent,Lee,vincent.lee363@yahoo.com,001-384-252-1823x0768,Faculty/Staff,,Low,Sarahland,MA,2024-02-08,64.99,Scholarship Fund
G200278,CA100526,Katrina,Young,katrina.young114@hotmail.com,469-506-7447x16392,Organization,,Low,Katieview,UT,2024-03-06,151.17,Capital Campaign
G200279,CA101744,Brian,Carter,brian.carter229@yahoo.com,001-865-289-5247x609,Faculty/Staff,,High,Mercadoview,NV,2024-06-22,1722.51,Capital Campaign
G200280,CA101502,Rebecca,Choi,rebecca.choi965@gmail.com,532.481.6291x087,Alumni,2012,Low,North Brittney,IA,2024-05-22,38.13,Capital Campaign
G200281,CA100503,Barbara,Smith,barbara.smith463@gmail.com,001-583-366-5528,Faculty/Staff,,Medium,Smithmouth,MD,2026-08-02,281.43,Unrestricted
G200282,CA101766,Kristin,Mendoza,kristin.mendoza293@gmail.com,(256)811-5686x22307,Alumni,2013,Medium,Christinahaven,AK,2023-09-11,638.51,Capital Campaign
G200283,CA100615,Monique,Moore,monique.moore410@yahoo.com,289-338-9846,Faculty/Staff,,Medium,Gilesview,SD,2024-05-22,771.26,Scholarship Fund
G200284,CA100884,David,Lopez,david.lopez623@hotmail.com,001-813-420-3301,Alumni,2004,Medium,West Susan,OK,2024-08-29,223.46,Scholarship Fund
G200285,CA101153,Robert,Day,robert.day833@gmail.com,6136651034,Alumni,2009,High,Davidton,MO,2023-08-10,7340.9,Athletics
G200286,CA100267,Courtney,Anderson,courtney.anderson891@gmail.com,9054577848,Friend,,Medium,New Carla,SC,2025-12-06,683.08,Endowment
G200287,CA101611,Emily,Hughes,emily.hughes817@yahoo.com,+1-256-749-6741x9916,Alumni,2011,Low,New Erin,MS,2024-06-30,76.8,Scholarship Fund
G200288,CA100135,Joseph,Glass,joseph.glass716@hotmail.com,689-402-5039x261,Parent,,Medium,New Mary,MS,2024-12-31,85.24,Endowment
G200289,CA101643,Richard,Dawson,richard.dawson431@yahoo.com,280.629.9034,Alumni,2021,Low,West Thomas,VI,2024-10-28,153.73,Unrestricted
G200290,CA101287,Sharon,Jennings,sharon.jennings570@hotmail.com,+1-461-227-6620x808,Alumni,2017,Low,New David,AR,2023-11-23,18.85,Endowment
G200291,CA100198,Melissa,Chan,melissa.chan232@gmail.com,433.446.8007,Friend,,Low,East Johnnyport,VT,2024-08-15,116.01,Annual Fund
G200292,CA100742,Dawn,Phillips,dawn.phillips919@hotmail.com,,Alumni,1992,Medium,South Christine,CA,2022-08-10,1174.48,Endowment
G200293,CA100174,Lori,Thompson,lori.thompson745@yahoo.com,488.531.7121x003,Friend,,Medium,Watsonland,OR,2023-05-03,235.83,Endowment
G200294,CA100598,Jose,Turner,jose.turner47@yahoo.com,(896)559-2342,Alumni,2011,Medium,Kevinport,OK,"August 02, 2022",136.94,Unrestricted
G200295,CA101743,Justin,Castro,justin.castro719@yahoo.com,001-288-372-8206x3228,Alumni,2004,Low,South Theresa,OH,08/18/2022,58.21,Scholarship Fund
G200296,CA100627,John,Delgado,john.delgado413@hotmail.com,2149954277,Alumni,2013,Low,South Benjaminstad,NJ,"March 06, 2026",74.32,Annual Fund
G200297,CA101785,Kenneth,Phillips,kenneth.phillips631@gmail.com,5302276947,Alumni,2017,Low,West Stephanie,ID,2022-09-12,30.81,Athletics
G200298,CA101644,Robert,Williams,robert.williams360@gmail.com,001-409-640-9165x7376,Alumni,1987,Medium,South Patrick,WI,2026-06-18,3105.25,Athletics
G200299,CA101001,Amy,Le,amy.le379@hotmail.com,,Alumni,1993,Low,Johnsonmouth,NY,2026-04-06,73.38,Endowment
G200300,CA100232,David,Smith,david.smith833@hotmail.com,+1-619-901-5814x491,Alumni,2009,Low,Fostertown,NJ,2022-11-11,121.14,Scholarship Fund
G200301,CA100019,Barry,Wood,barry.wood306@hotmail.com,(562)304-5053,Alumni,1982,Low,Kimberlychester,RI,2025-12-16,186.1,Unrestricted
G200302,CA100943,Jessica,Mills,jessica.mills17@gmail.com,692-559-6790,Alumni,2016,Medium,Hansonside,LA,2025-12-06,493.5,Endowment
G200303,CA100166,Victor,Bradley,victor.bradley967@yahoo.com,(241)591-3800,Friend,,Principal,South Michaelberg,HI,2024-12-03,7850.96,Scholarship Fund
G200304,CA100792,Carrie,Macdonald,carrie.macdonald795@hotmail.com,217-763-4250x733,Organization,,Low,Malloryfort,OH,09-Aug-2023,64.89,Capital Campaign
G200305,CA100589,Garrett,Cook,garrett.cook200@yahoo.com,(407)265-0241,Alumni,1999,Medium,Tarashire,AL,2024-12-23,723.38,Annual Fund
G200306,CA100539,Maria,Michael,maria.michael975@gmail.com,714.329.0018,Alumni,2011,Low,East Timothy,OK,2026-06-03,46.2,Annual Fund
G200307,CA101548,Daniel,Jones,daniel.jones516@gmail.com,535.376.1707,Alumni,1981,Medium,Turnerstad,NH,2025-05-03,567.7,Scholarship Fund
G200308,CA101506,Deborah,Williams,deborah.williams694@gmail.com,+1-334-267-5418x236,Alumni,2005,High,East Mariaberg,NV,2023-05-27,13121.4,Annual Fund
G200309,CA100123,Emily,Brennan,emily.brennan153@gmail.com,001-706-773-8302x8439,Alumni,2017,High,West Nancy,TN,2026-07-06,6564.79,Endowment
G200310,CA101579,Willie,Simmons,willie.simmons652@hotmail.com,967-667-8096x4583,Parent,,Principal,Autumnshire,NJ,2026-04-19,88863.65,Unrestricted
G200311,CA100923,Stephanie,Saunders,stephanie.saunders477@yahoo.com,450-568-8269x17768,Alumni,1996,High,Kellyton,DE,2024-03-06,1210.32,Athletics
G200312,CA100467,Hayden,Hall,hayden.hall604@hotmail.com,551-348-8814,Alumni,2017,High,North Michaelside,ID,2025-02-07,3325.66,Athletics
G200313,CA100825,Alan,Beard,alan.beard228@gmail.com,337-433-7773x12688,Parent,,Medium,Port William,VI,"April 17, 2023",278.37,Capital Campaign
G200314,CA100285,Kimberly,Weeks,kimberly.weeks651@yahoo.com,(766)413-9060x480,Faculty/Staff,,Low,Waynebury,FL,2023-05-02,134.26,Annual Fund
G200315,CA100353,Kathleen,ROBINSON,kathleen.robinson630@yahoo.com,+1-929-929-8316x873,Alumni,2021,Low,Alexischester,WA,2025-04-14,87.13,Athletics
G200316,CA100568,Eric,Hall,eric.hall468_at_hotmail.com,(581)396-4825,Parent,,Medium,North Samuelshire,FL,2024-12-03,233.74,Scholarship Fund
G200317,CA100723,Benjamin,Carlson,benjamin.carlson371@gmail.com,001-345-496-2622x8225,Alumni,1996,Low,South Jamesfurt,SC,2023-10-25,67.38,Capital Campaign
G200318,CA100026,Susan,Fitzgerald,susanfitzgerald8@hotmailcom,548-495-1343,Alumni,2002,Medium,North Johnfort,RI,2025-12-04,317.03,Scholarship Fund
G200319,CA100764,Sarah,Wang,sarah.wang665@gmail.com,001-835-809-0254x25730,Alumni,2014,Medium,West William,IN,2023-09-02,178.88,Endowment
G200320,CA100640,Mary,Fischer,mary.fischer933@gmail.com,+1-808-983-0705x349,Friend,,Medium,Port Shawn,PW,2024-01-26,1642.2,Unrestricted
G200321,CA100260,Matthew,White,matthew.white408@yahoo.com,465.556.4729,Parent,,Low,Lake Josephbury,OH,2025-11-30,181.19,Scholarship Fund
G200322,CA100039,Jenny,Bray,jenny.bray610_at_hotmail.com,+1-641-234-3524x082,Organization,,Low,New Kellyberg,SC,2023-04-30,23.53,Annual Fund
G200323,CA101490,Samantha,Chang,samantha.chang549@gmail.com,001-607-773-7295,Alumni,2007,Medium,East Annatown,CA,"January 17, 2024",260.47,Athletics
G200324,CA100505,Tina,Cook,tina.cook729@hotmail.com,830.727.6420,Alumni,1987,Low,Gregorystad,WV,2024-01-10,65.03,Capital Campaign
G200325,CA101098,Shawn,Johnson,shawn.johnson377@hotmail.com,831.226.7731x9227,Alumni,1990,Medium,Haleyshire,NC,2023-08-04,470.39,Unrestricted
G200326,CA100866,William,Simpson,william.simpson873@yahoo.com,726.200.5595,Alumni,1995,Medium,South Kelseyhaven,ID,2023-08-23,1639.43,Annual Fund
G200327,CA100863,Jacqueline,Johnson,jacqueline.johnson653@gmail.com,001-712-717-2214,Faculty/Staff,,Low,Lake Timothy,MT,2023-04-29,45.82,Capital Campaign
